1.000,648.859,3062.963,3195.357,1134.221,-2755.748,-3272.834,-3342.958,-3299.910,-3214.261,-3095.047,-2990.282,-2899.187,-2824.826,-2751.522,-2675.369,-2618.315,-2574.961,-2531.467,-2496.467,-2461.393,-2427.288,-2393.877,-2358.040,-2323.450,-2286.732,-2238.594,-2175.440,-2049.084,-1800.397,-1502.889,-1207.748,-927.050,-693.326,-536.625,-423.506,-350.664,-280.661,-218.072,-159.872,-110.076,-68.930,-34.183,-6.903,16.357,35.698,47.240,58.911,71.031,81.795,91.758,101.576,113.133,130.908,164.925,257.852,1193.426,-565.778,-227.108,-150.879,-113.872,-90.363,-73.565,-62.514,-54.336,-47.756,-42.128,-31.949,-25.049,-19.666
0.000,1.000,21280.946,12703.068,50.709,-3654.150,-3682.442,-3582.457,-3455.808,-3321.455,-3169.335,-3044.107,-2939.511,-2856.123,-2775.853,-2693.971,-2633.122,-2587.150,-2541.405,-2504.743,-2468.174,-2432.772,-2398.223,-2361.282,-2325.731,-2288.072,-2238.712,-2173.953,-2043.963,-1788.416,-1485.516,-1188.084,-907.511,-675.346,-520.423,-408.773,-337.009,-267.811,-205.755,-147.838,-98.114,-56.871,-21.877,5.736,29.447,49.341,61.283,73.546,86.557,98.401,109.702,121.227,135.354,158.225,205.287,356.073,-8462.763,-377.113,-190.985,-134.622,-104.599,-84.524,-69.680,-59.688,-52.176,-46.059,-40.776,-31.098,-24.469,-19.260
0.000,0.000,1.000,-2229.453,-2276.776,-4053.373,-3840.664,-3671.040,-3511.632,-3358.302,-3193.008,-3059.733,-2949.911,-2863.145,-2780.196,-2695.994,-2633.759,-2586.939,-2540.423,-2503.261,-2466.226,-2430.412,-2395.491,-2358.141,-2322.231,-2284.180,-2234.159,-2168.382,-2035.609,-1774.395,-1466.929,-1167.373,-886.483,-655.076,-501.184,-390.396,-319.304,-250.523,-188.638,-130.635,-80.629,-38.956,-3.383,24.875,49.373,70.182,82.778,95.993,110.445,124.061,137.606,152.072,170.790,203.279,277.752,600.332,-877.580,-278.126,-163.303,-120.776,-96.271,-79.103,-65.990,-56.967,-50.077,-44.398,-39.445,-30.254,-23.892,-18.855
0.000,0.000,0.000,1.000,-2280.560,-4116.047,-3858.618,-3676.378,-3510.341,-3352.548,-3183.171,-3047.695,-2936.655,-2849.399,-2765.937,-2681.059,-2618.774,-2572.218,-2525.839,-2488.994,-2452.270,-2416.726,-2382.023,-2344.769,-2308.941,-2270.856,-2220.385,-2153.617,-2017.290,-1748.244,-1434.278,-1131.363,-849.300,-618.047,-464.850,-354.694,-284.195,-215.632,-153.593,-95.015,-44.135,-1.366,35.549,65.238,91.440,114.219,128.227,143.529,161.224,178.976,197.982,219.970,251.188,312.678,491.339,3838.966,-418.804,-210.953,-139.071,-107.585,-87.992,-73.578,-62.176,-54.134,-47.885,-42.664,-38.058,-29.382,-23.301,-18.445
0.000,0.000,0.000,0.000,1.000,-4322.069,-3901.902,-3682.904,-3498.857,-3329.384,-3149.367,-3008.713,-2895.168,-2807.303,-2723.055,-2636.867,-2574.916,-2529.466,-2483.802,-2448.121,-2412.576,-2378.073,-2344.238,-2307.513,-2272.155,-2234.219,-2182.814,-2113.735,-1968.660,-1680.787,-1352.415,-1043.112,-759.679,-529.695,-378.578,-270.193,-201.279,-133.454,-71.288,-11.615,41.067,86.166,126.001,158.864,188.934,216.321,233.706,254.244,280.629,310.269,346.309,394.113,474.321,682.602,2222.696,-855.140,-273.056,-169.153,-120.714,-96.744,-80.850,-68.648,-58.684,-51.497,-45.818,-41.011,-36.724,-28.531,-22.719,-18.038
0.000,0.000,0.000,0.000,0.000,1.000,-3457.292,-3322.307,-3165.383,-3004.281,-2815.751,-2682.675,-2581.284,-2508.665,-2435.039,-2354.588,-2303.677,-2270.852,-2235.030,-2210.774,-2187.989,-2164.882,-2140.779,-2111.930,-2083.463,-2050.519,-1999.531,-1925.541,-1751.728,-1404.100,-1038.915,-718.530,-435.346,-209.524,-63.461,40.377,104.535,169.726,231.894,294.600,352.624,404.901,454.067,497.490,541.255,586.374,617.516,662.193,735.188,840.124,1009.086,1327.996,2333.983,-9781.779,-1006.102,-403.073,-206.570,-142.798,-107.411,-88.337,-75.060,-64.513,-55.671,-49.172,-43.965,-39.507,-35.494,-27.725,-22.156,-17.638
0.000,0.000,0.000,0.000,0.000,0.000,1.000,-3093.010,-2896.672,-2714.422,-2496.722,-2376.824,-2294.998,-2244.480,-2185.315,-2112.498,-2075.607,-2057.827,-2033.458,-2022.507,-2015.560,-2006.014,-1992.913,-1972.798,-1951.587,-1923.701,-1873.258,-1795.087,-1596.878,-1205.990,-821.611,-498.683,-217.142,6.765,150.735,252.133,313.078,375.944,437.388,501.275,562.038,618.386,673.251,723.552,777.007,835.914,878.405,945.353,1067.323,1264.499,1636.890,2572.984,12869.309,-2268.738,-755.364,-355.853,-192.917,-135.798,-103.135,-85.245,-72.674,-62.617,-54.141,-47.887,-42.860,-38.547,-34.657,-27.104,-21.678,-17.268
0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-2653.858,-2474.799,-2238.139,-2148.851,-2094.661,-2069.243,-2024.543,-1958.017,-1933.651,-1928.773,-1913.654,-1913.667,-1920.171,-1921.357,-1916.271,-1901.961,-1885.190,-1859.844,-1808.047,-1724.729,-1505.346,-1081.649,-683.790,-357.768,-74.868,150.316,294.663,395.413,454.554,515.943,576.906,641.570,704.177,763.321,822.202,877.496,938.278,1008.122,1059.898,1146.118,1313.680,1606.250,2231.930,4362.908,-12448.738,-1664.612,-670.207,-333.586,-184.923,-131.174,-100.043,-82.875,-70.759,-61.037,-52.823,-46.751,-41.865,-37.667,-33.878,-26.510,-21.212,-16.903
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-2271.053,-1997.751,-1964.615,-1947.147,-1950.328,-1917.813,-1852.603,-1839.449,-1846.448,-1838.782,-1848.412,-1866.853,-1876.545,-1876.957,-1865.738,-1850.932,-1825.779,-1770.089,-1679.206,-1436.384,-980.629,-570.384,-240.809,44.551,272.073,417.543,518.103,575.731,635.738,696.155,761.366,825.476,887.001,949.413,1009.214,1076.833,1157.245,1218.188,1324.206,1541.266,1947.136,2933.642,8181.153,-5285.413,-1397.522,-617.227,-317.311,-178.391,-127.178,-97.268,-80.698,-68.971,-59.542,-51.562,-45.656,-40.899,-36.809,-33.114,-25.924,-20.750,-16.539
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-1729.572,-1828.774,-1859.987,-1893.227,-1863.815,-1788.055,-1783.924,-1801.711,-1799.077,-1816.903,-1845.544,-1861.110,-1864.159,-1853.003,-1837.611,-1810.304,-1748.036,-1647.011,-1377.771,-889.371,-466.928,-133.034,155.971,386.915,534.205,634.914,691.118,749.676,809.419,875.005,940.439,1004.184,1070.002,1134.273,1208.879,1300.431,1371.229,1499.272,1774.313,2325.553,3883.164,26616.630,-3605.213,-1231.928,-577.252,-303.668,-172.522,-123.470,-94.639,-78.612,-67.243,-58.087,-50.328,-44.580,-39.947,-35.961,-32.358,-25.341,-20.290,-16.176
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-1959.224,-1932.052,-1954.534,-1882.276,-1762.557,-1763.245,-1790.421,-1789.103,-1813.412,-1849.951,-1868.032,-1870.372,-1855.933,-1837.442,-1805.788,-1734.425,-1620.999,-1322.744,-801.157,-366.318,-27.033,267.035,502.661,652.536,753.690,808.425,865.314,924.150,989.896,1056.492,1122.370,1191.620,1260.541,1342.658,1446.561,1528.494,1682.269,2028.698,2777.852,5353.833,-28244.107,-2817.594,-1112.718,-544.268,-291.520,-167.037,-119.930,-92.097,-76.578,-65.550,-56.655,-49.109,-43.515,-39.003,-35.119,-31.607,-24.761,-19.830,-15.813
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-1901.461,-1960.316,-1840.147,-1681.170,-1704.559,-1751.487,-1757.976,-1794.485,-1844.529,-1867.607,-1870.465,-1853.549,-1832.683,-1797.291,-1717.371,-1592.349,-1266.476,-713.154,-264.834,82.162,383.826,626.249,779.966,882.043,935.225,990.098,1047.675,1113.285,1180.858,1248.822,1321.652,1395.619,1486.189,1604.459,1699.603,1884.975,2324.174,3362.760,8141.158,-9782.345,-2341.618,-1018.977,-515.547,-280.317,-161.801,-116.500,-89.610,-74.580,-63.881,-55.240,-47.902,-42.458,-38.064,-34.281,-30.858,-24.182,-19.371,-15.451
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-2032.054,-1765.529,-1561.119,-1631.228,-1708.946,-1728.075,-1781.205,-1847.613,-1874.652,-1876.366,-1855.236,-1830.937,-1790.907,-1701.198,-1563.547,-1208.391,-621.825,-158.302,198.417,509.732,760.623,919.080,1022.197,1073.403,1125.544,1181.195,1246.104,1314.259,1384.112,1460.579,1539.965,1640.030,1775.027,1885.882,2110.220,2671.357,4150.107,15500.995,-6096.658,-2020.499,-942.603,-490.058,-269.864,-156.764,-113.158,-87.169,-72.609,-62.229,-53.836,-46.703,-41.407,-37.131,-33.446,-30.112,-23.604,-18.913,-15.089
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-1528.260,-1356.499,-1527.077,-1655.548,-1697.981,-1775.162,-1861.264,-1889.803,-1887.816,-1860.184,-1831.244,-1785.588,-1684.663,-1533.142,-1146.300,-523.762,-42.568,326.319,649.686,910.962,1075.118,1179.216,1227.712,1275.989,1328.671,1391.990,1460.093,1531.486,1611.587,1696.820,1807.692,1962.485,2092.359,2365.734,3091.914,5288.822,97787.498,-4497.495,-1785.613,-878.176,-466.970,-259.986,-151.883,-109.885,-84.763,-70.660,-60.592,-52.443,-45.510,-40.360,-36.200,-32.614,-29.368,-23.027,-18.455,-14.727
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-1189.489,-1541.810,-1723.783,-1763.388,-1851.322,-1929.644,-1939.112,-1921.433,-1878.764,-1840.765,-1786.216,-1670.185,-1501.445,-1077.439,-414.012,87.651,471.094,808.886,1082.422,1253.082,1357.699,1402.242,1444.885,1492.992,1553.348,1620.396,1692.722,1776.309,1867.804,1991.011,2169.390,2322.475,2658.263,3613.204,7091.690,-24544.548,-3598.280,-1604.865,-822.606,-445.788,-250.579,-147.131,-106.670,-82.387,-68.729,-58.967,-51.057,-44.323,-39.317,-35.272,-31.784,-28.625,-22.451,-17.998,-14.365
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-2185.219,-2217.224,-1882.162,-1963.757,-2000.051,-1979.872,-1944.482,-1886.784,-1840.912,-1778.341,-1647.252,-1461.146,-997.181,-286.941,240.902,643.905,1000.743,1290.037,1468.737,1573.185,1611.760,1645.842,1686.710,1741.816,1806.133,1878.366,1965.134,2063.465,2201.284,2408.994,2591.732,3011.066,4305.498,10552.127,-11075.318,-3007.115,-1457.902,-773.160,-425.978,-241.517,-142.475,-103.497,-80.032,-66.812,-57.351,-49.677,-43.140,-38.278,-34.346,-30.955,-27.883,-21.875,-17.540,-14.003
